person_id,year,facility_id,facility_name,facility_gender_policy,gender,race,offense_type,security_level,admission_date,parole_date
P202200617,2022.0,10,FAC010,Mixed,Male,Hispanic,,Minimum,2022-04-28,2024-02-29
P202200618,2022.0,10,FAC010,Mixed,Male,Other,Other,Minimum,,
P202200619,,10,,Mixed,Male,White,,Medium,2022-01-22,2023-04-30
P202200620,2022.0,10,FAC010,Mixed,Male,Black,Drug,Minimum,2022-03-11,2024-06-07
P202200621,2022.0,10,FAC010,Mixed,Male,Black,Drug,Medium,2022-05-04,2024-02-25
P202200622,2022.0,10,FAC010,Mixed,Male,Hispanic,PublicOrder,Minimum,2022-11-25,2024-11-20
P202200623,2022.0,10,FAC010,Mixed,Male,White,Violent,,2022-05-30,
P202200624,2022.0,10,FAC010,Mixed,Male,Black,Property,Medium,2022-05-21,
P202200625,2022.0,10,FAC010,Mixed,Male,Native American,,Minimum,2022-06-02,2024-08-11
P202200626,2022.0,10,FAC010,Mixed,,White,Violent,Maximum,2022-01-18,2024-01-08
P202200627,2022.0,10,FAC010,,Male,Hispanic,PublicOrder,Minimum,,
P202200628,2022.0,10,FAC010,Mixed,Male,Black,Property,Medium,2022-01-18,2025-05-17
P202200629,2022.0,10,FAC010,Mixed,Female,Hispanic,PublicOrder,Minimum,2022-04-04,2025-07-18
P202200630,2022.0,10,FAC010,,Male,White,Violent,Medium,2022-02-21,
P202200631,2022.0,10,FAC010,Mixed,Male,White,Violent,,2022-07-21,2023-03-19
P202200632,2022.0,10,FAC010,Mixed,Male,Black,Property,Medium,2022-01-09,2023-11-04
P202200633,2022.0,10,FAC010,Mixed,Male,Hispanic,PublicOrder,Minimum,2022-08-14,
P202200634,,10,FAC010,Mixed,,White,Violent,Medium,2022-12-27,2025-05-07
P202200635,2022.0,10,FAC010,Mixed,Male,,PublicOrder,Minimum,,2023-07-23
P202200636,2022.0,10,FAC010,Mixed,Male,White,Violent,Medium,2022-03-27,
P202200637,,10,FAC010,,Male,Black,Drug,Minimum,2022-12-21,2025-07-24
P202200638,2022.0,10,FAC010,Mixed,Male,White,,Maximum,2022-01-24,
P202200639,2022.0,10,FAC010,Mixed,Male,,Drug,Medium,2022-06-09,
P202200640,2022.0,10,FAC010,Mixed,,Black,Drug,Medium,2022-10-15,2023-05-14
P202200641,2022.0,10,FAC010,Mixed,Male,Black,Drug,,2022-09-21,2023-07-21
P202200642,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-04-15,2023-06-20
P202200643,2022.0,10,FAC010,Mixed,Female,White,Violent,Maximum,2022-10-06,
P202200644,2022.0,10,FAC010,Mixed,Female,Hispanic,PublicOrder,Minimum,2022-04-12,2024-02-10
P202200645,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-07-06,2023-09-19
P202200646,2022.0,10,,Mixed,Male,,PublicOrder,Minimum,2022-02-08,
P202200647,2022.0,10,FAC010,Mixed,Male,White,Violent,,2022-08-05,2022-10-29
P202200648,2022.0,10,FAC010,,Male,,Drug,Minimum,2022-12-31,2023-05-15
P202200649,2022.0,10,FAC010,Mixed,Male,Black,Property,Medium,2022-11-06,2024-08-11
P202200650,2022.0,10,FAC010,Mixed,,Black,Property,Medium,2022-10-08,2024-02-22
P202200651,2022.0,10,FAC010,Mixed,Male,White,Violent,Medium,2022-03-18,2025-06-18
P202200652,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-12-25,
P202200653,2022.0,10,FAC010,Mixed,Male,White,Violent,Medium,2022-01-01,
P202200654,,10,FAC010,,,Hispanic,PublicOrder,Minimum,2022-05-28,
P202200655,2022.0,10,FAC010,Mixed,Male,White,Property,Medium,2022-12-01,
P202200656,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,,2024-09-05
P202200657,2022.0,10,,Mixed,Male,Black,Drug,Minimum,2022-11-29,2024-01-01
P202200658,2022.0,10,,Mixed,Male,White,Violent,Maximum,2022-03-27,
P202200659,2022.0,10,FAC010,Mixed,Male,Black,Property,Medium,2022-08-11,2023-08-15
P202200660,2022.0,10,FAC010,Mixed,Male,White,,Maximum,,2024-02-12
P202200661,2022.0,10,FAC010,Mixed,Male,White,Violent,Medium,2022-02-20,2023-11-11
P202200662,2022.0,10,FAC010,Mixed,Male,,Property,Medium,2022-11-23,
P202200663,2022.0,10,,Mixed,Male,Black,Drug,Minimum,2022-04-24,2024-11-17
P202200664,2022.0,10,FAC010,Mixed,Male,White,,Maximum,2022-07-17,
P202200665,2022.0,10,FAC010,Mixed,Male,,Property,Medium,2022-10-12,
P202200666,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-07-22,
P202200667,2022.0,10,FAC010,Mixed,,Black,Drug,Minimum,2022-08-30,2023-02-06
P202200668,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-04-25,2024-03-20
P202200669,2022.0,10,FAC010,Mixed,,Hispanic,PublicOrder,Minimum,2022-08-07,2023-09-30
P202200670,,10,FAC010,,Male,Black,,Medium,2022-05-14,
P202200671,2022.0,10,FAC010,Mixed,Male,,Property,Medium,2022-08-15,2022-11-01
P202200672,,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-09-01,2025-02-02
P202200673,2022.0,10,FAC010,Mixed,,Black,Drug,Minimum,2022-03-17,2022-11-28
P202200674,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-12-25,2024-03-25
P202200675,2022.0,10,FAC010,,Male,Black,Property,Medium,2022-12-31,
P202200676,2022.0,10,FAC010,Mixed,Male,Hispanic,Drug,Minimum,2022-12-02,
P202200677,,10,FAC010,Mixed,Male,White,Violent,Medium,2022-10-06,
P202200678,2022.0,10,FAC010,Mixed,Male,,Violent,,2022-12-30,2024-05-21
P202200679,,10,FAC010,Mixed,Female,White,,Medium,2022-02-28,
P202200680,2022.0,10,FAC010,Mixed,Male,Black,Property,Medium,2022-07-28,
P202200681,2022.0,10,FAC010,Mixed,Male,White,Violent,Medium,2022-04-11,
P202200682,,10,FAC010,Mixed,Male,Black,Property,Medium,2022-09-28,2023-11-15
P202200683,2022.0,10,FAC010,Mixed,Male,Black,Drug,Minimum,,
P202200684,2022.0,10,,,Male,Black,Drug,,2022-03-09,2025-01-05
P202200685,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-03-09,2022-04-30
P202200686,2022.0,10,FAC010,Mixed,Male,Black,Property,Medium,2022-11-16,2023-01-03
P202200687,2022.0,10,FAC010,Mixed,Male,Hispanic,PublicOrder,Minimum,2022-10-21,
P202200688,2022.0,10,FAC010,,Male,Black,Property,Medium,2022-11-05,
P202200689,2022.0,10,FAC010,Mixed,Male,White,Violent,Maximum,2022-10-18,
P202200690,2022.0,10,FAC010,Mixed,Male,Black,Property,Medium,2022-10-21,
P202200691,2022.0,10,,Mixed,Male,White,Violent,Medium,2022-04-25,
P202200692,2022.0,10,FAC010,Mixed,Male,Black,,Minimum,2022-10-05,2025-05-24
P202200693,2022.0,10,FAC010,Mixed,Male,Black,Drug,Minimum,2022-12-30,
P202200694,2022.0,10,FAC010,Mixed,Male,Hispanic,PublicOrder,,2022-03-08,2025-04-27
P202200695,2022.0,10,FAC010,Mixed,Male,Hispanic,PublicOrder,Minimum,2022-07-29,2024-01-29
P202200696,,10,FAC010,Mixed,Male,Hispanic,Other,Minimum,2022-06-05,
P202200697,2022.0,10,FAC010,Mixed,Male,Hispanic,PublicOrder,Minimum,2022-07-16,2022-11-20
P202200698,2022.0,10,FAC010,Mixed,Male,Black,Drug,Minimum,2022-12-15,2024-09-28
P202200699,2022.0,10,FAC010,Mixed,,White,Violent,Medium,2022-01-17,2024-09-01
P202200700,2022.0,10,FAC010,Mixed,Female,White,Violent,Medium,2022-12-24,2023-03-17
P202200701,2022.0,11,FAC011,Male-only,Male,,PublicOrder,Minimum,2022-12-12,
P202200702,2022.0,11,FAC011,Male-only,,Hispanic,PublicOrder,Minimum,2022-12-25,2025-06-09
P202200703,,11,FAC011,,Male,Hispanic,PublicOrder,Minimum,2022-12-31,
P202200704,,11,FAC011,Male-only,Male,Black,Property,Medium,2022-09-29,2024-09-17
P202200705,2022.0,11,,Male-only,Male,,PublicOrder,Minimum,2022-05-18,2023-05-20
P202200706,,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-01-28,2022-12-08
P202200707,2022.0,11,FAC011,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-02-16,2025-02-26
P202200708,2022.0,11,FAC011,,Male,Black,Property,Medium,2022-07-02,
P202200709,2022.0,11,FAC011,Male-only,Male,Black,,,,2025-04-12
P202200710,2022.0,11,FAC011,Male-only,,Other,Other,,2022-04-18,
P202200711,2022.0,11,FAC011,Male-only,Male,Black,Drug,Medium,2022-06-02,2025-01-30
P202200712,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-05-13,
P202200713,,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-10-09,2022-11-26
P202200714,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-09-12,
P202200715,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-03-17,2023-10-07
P202200716,2022.0,11,,Male-only,Male,Black,Drug,Minimum,2022-04-04,2025-02-26
P202200717,2022.0,11,FAC011,Male-only,,Black,Property,Medium,2022-12-14,
P202200718,2022.0,11,FAC011,Male-only,Male,White,Violent,Medium,2022-12-06,2023-09-28
P202200719,2022.0,11,FAC011,,Male,,,,2022-02-21,2022-07-07
P202200720,2022.0,11,FAC011,Male-only,Male,,Property,Medium,2022-04-17,
P202200721,2022.0,11,FAC011,Male-only,,,,Maximum,2022-06-14,
P202200722,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-07-25,
P202200723,2022.0,11,FAC011,Male-only,,White,Property,Medium,2022-10-26,
P202200724,,11,FAC011,Male-only,Male,Black,Property,Medium,2022-05-08,2022-11-05
P202200725,,11,,Male-only,Male,Hispanic,Drug,Minimum,2022-08-03,2023-07-02
P202200726,2022.0,11,FAC011,Male-only,,Black,Drug,Minimum,2022-12-14,
P202200727,2022.0,11,FAC011,Male-only,Male,White,,Medium,2022-05-31,
P202200728,2022.0,11,FAC011,Male-only,Male,White,Violent,Maximum,2022-04-09,
P202200729,2022.0,11,FAC011,Male-only,Male,White,Violent,,2022-07-17,
P202200730,2022.0,11,FAC011,Male-only,Male,White,Violent,Maximum,2022-02-10,
P202200731,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-12-05,
P202200732,2022.0,11,FAC011,Male-only,Male,White,Property,Medium,2022-10-18,
P202200733,2022.0,11,FAC011,Male-only,Male,White,Violent,Maximum,2022-06-07,
P202200734,,11,FAC011,Male-only,Male,Black,Property,,2022-12-11,
P202200735,,11,FAC011,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-06-07,
P202200736,2022.0,11,FAC011,,Male,White,Violent,Medium,2022-04-02,
P202200737,2022.0,11,FAC011,Male-only,Male,Hispanic,,Minimum,2022-08-15,
P202200738,2022.0,11,,Male-only,Male,Black,,Medium,2022-07-09,
P202200739,2022.0,11,FAC011,Male-only,Male,White,Violent,Maximum,2022-05-13,2024-11-04
P202200740,2022.0,11,FAC011,Male-only,Male,White,Property,Medium,2022-09-12,
P202200741,2022.0,11,FAC011,Male-only,Male,Other,Other,Minimum,2022-09-03,2024-06-09
P202200742,2022.0,11,FAC011,Male-only,,,Violent,Medium,2022-11-30,
P202200743,,11,FAC011,Male-only,,Black,Property,Medium,2022-11-08,2024-11-05
P202200744,2022.0,11,FAC011,Male-only,Male,Black,,Medium,2022-04-06,
P202200745,2022.0,11,FAC011,,Male,Hispanic,Drug,Minimum,2022-03-09,2023-05-20
P202200746,2022.0,11,FAC011,,Male,,Violent,Medium,2022-12-06,2023-02-11
P202200747,2022.0,11,FAC011,Male-only,Male,Hispanic,Drug,,2022-03-20,
P202200748,2022.0,11,FAC011,Male-only,Male,,Property,Medium,2022-06-02,2022-11-28
P202200749,,11,,Male-only,Male,White,Property,Medium,2022-03-02,2023-11-26
P202200750,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-08-01,
P202200751,2022.0,11,FAC011,Male-only,,,Property,Medium,2022-08-26,2024-05-15
P202200752,2022.0,11,FAC011,Male-only,Male,White,Violent,Medium,2022-04-01,2023-01-20
P202200753,2022.0,11,FAC011,Male-only,Male,,,Maximum,2022-12-08,2025-02-14
P202200754,2022.0,11,FAC011,Male-only,Male,Black,Drug,Medium,2022-04-13,2022-11-05
P202200755,2022.0,11,FAC011,Male-only,Male,,Drug,Minimum,2022-02-26,2025-04-07
P202200756,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-05-21,2024-07-03
P202200757,2022.0,11,FAC011,Male-only,Male,,,Medium,2022-09-21,2024-05-05
P202200758,2022.0,11,FAC011,Male-only,Male,White,Violent,,2022-02-08,2022-04-25
P202200759,,11,FAC011,Male-only,Male,Hispanic,Other,Minimum,2022-10-28,2023-06-06
P202200760,2022.0,11,FAC011,Male-only,Male,,Drug,Minimum,2022-07-21,
P202200761,2022.0,11,FAC011,Male-only,Male,Hispanic,Other,,2022-12-04,
P202200762,2022.0,11,FAC011,Male-only,Male,White,Violent,Medium,2022-02-26,
P202200763,2022.0,11,FAC011,Male-only,Male,White,Violent,Medium,2022-05-29,
P202200764,2022.0,11,FAC011,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-03-05,
P202200765,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-08-01,
P202200766,2022.0,11,FAC011,Male-only,Male,Hispanic,PublicOrder,,2022-08-17,2025-04-15
P202200767,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-09-03,
P202200768,2022.0,11,FAC011,Male-only,Male,White,Violent,Medium,2022-12-25,2023-03-20
P202200769,2022.0,11,FAC011,Male-only,Male,Hispanic,,,2022-01-10,
P202200770,2022.0,11,FAC011,Male-only,Male,White,Violent,Maximum,,2022-10-29
P202200771,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-06-30,2024-08-01
P202200772,2022.0,11,FAC011,Male-only,,Black,Property,Medium,,
P202200773,2022.0,11,FAC011,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-09-21,2023-09-17
P202200774,,11,FAC011,Male-only,,White,Violent,Maximum,2022-03-01,2023-02-10
P202200775,2022.0,11,FAC011,Male-only,Male,White,Violent,Maximum,2022-01-11,
P202200776,2022.0,11,FAC011,Male-only,Male,,PublicOrder,Minimum,2022-12-12,
P202200777,2022.0,11,FAC011,Male-only,Male,,,Medium,2022-01-11,
P202200778,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-08-12,
P202200779,2022.0,11,,Male-only,Male,Hispanic,,Minimum,2022-12-28,
P202200780,2022.0,11,FAC011,Male-only,Male,,Violent,Maximum,2022-08-01,
P202200781,2022.0,11,FAC011,Male-only,Male,White,Violent,Maximum,2022-10-29,
P202200782,2022.0,11,FAC011,Male-only,,Black,Property,Medium,2022-07-22,2023-01-30
P202200783,2022.0,11,FAC011,Male-only,,,Violent,Medium,2022-12-21,
P202200784,2022.0,11,,Male-only,Male,Black,Property,Medium,2022-01-16,
P202200785,2022.0,11,FAC011,Male-only,,White,Violent,Maximum,2022-10-11,
P202200786,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-05-29,
P202200787,2022.0,11,FAC011,Male-only,Male,White,Property,Medium,,
P202200788,2022.0,11,,,Male,Black,Property,Medium,2022-07-21,2023-08-24
P202200789,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-07-13,
P202200790,2022.0,11,FAC011,Male-only,,White,Violent,Maximum,2022-03-19,
P202200791,2022.0,11,FAC011,Male-only,Male,White,Violent,Maximum,2022-05-31,2022-07-20
P202200792,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-07-29,
P202200793,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-08-16,
P202200794,,11,FAC011,Male-only,,Hispanic,PublicOrder,Minimum,2022-05-07,
P202200795,2022.0,11,,Male-only,Male,,,Medium,2022-09-04,
P202200796,2022.0,11,FAC011,Male-only,Male,White,Violent,,2022-03-04,
P202200797,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-08-11,2025-02-05
P202200798,2022.0,11,,,Male,White,Violent,Medium,,2023-08-12
P202200799,,11,FAC011,Male-only,Male,White,Violent,Maximum,2022-02-08,
P202200800,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-07-08,
P202200801,2022.0,11,,Male-only,Male,Hispanic,Drug,Minimum,2022-09-29,
P202200802,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-09-14,2023-07-31
P202200803,2022.0,11,FAC011,Male-only,Male,Native American,Other,Minimum,2022-05-14,2024-03-28
P202200804,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-08-01,
P202200805,2022.0,11,FAC011,Male-only,Male,White,,Medium,2022-03-04,
P202200806,2022.0,11,,Male-only,Male,Black,Property,Medium,2022-02-08,
P202200807,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-08-13,2025-06-07
P202200808,2022.0,11,FAC011,,Male,White,Violent,Medium,2022-10-19,2023-01-30
P202200809,2022.0,11,FAC011,,Male,Black,Drug,Minimum,,2024-08-11
P202200810,2022.0,11,FAC011,Male-only,Male,Hispanic,Other,Minimum,2022-12-11,2023-11-06
P202200811,2022.0,11,FAC011,Male-only,Male,White,,Maximum,2022-01-10,2023-11-22
P202200812,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,,
P202200813,2022.0,11,FAC011,Male-only,Male,Black,Property,Medium,2022-07-15,
P202200814,2022.0,11,FAC011,Male-only,Male,,Violent,,2022-02-14,2024-07-05
P202200815,2022.0,11,FAC011,,Male,Hispanic,PublicOrder,,2022-03-20,
P202200816,2022.0,11,FAC011,Male-only,Male,White,,Maximum,2022-08-14,
P202200817,2022.0,11,,Male-only,Male,Asian,Other,Minimum,2022-02-27,2024-04-24
P202200818,2022.0,11,FAC011,Male-only,Male,,,Medium,2022-08-27,2024-07-28
P202200819,2022.0,11,FAC011,Male-only,Male,Hispanic,Drug,,2022-06-12,2024-04-26
P202200820,2022.0,11,FAC011,Male-only,,Black,Property,,2022-09-16,
P202200821,2022.0,11,FAC011,Male-only,Male,,Drug,Minimum,2022-06-07,
P202200822,2022.0,11,FAC011,Male-only,Male,,Violent,Medium,2022-08-21,2024-11-07
P202200823,2022.0,11,FAC011,Male-only,Male,,Property,Medium,2022-05-18,
P202200824,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-05-15,2022-11-25
P202200825,2022.0,11,FAC011,Male-only,Male,Black,Drug,Minimum,2022-02-08,
P202200826,2022.0,11,FAC011,Male-only,Male,Black,,Medium,2022-04-20,
P202200827,,11,FAC011,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-03-09,
P202200828,2022.0,11,FAC011,Male-only,Male,White,Violent,Medium,2022-05-12,2023-08-23
P202200829,2022.0,11,FAC011,Male-only,,Hispanic,PublicOrder,Minimum,2022-12-22,
P202200830,2022.0,11,FAC011,,Male,White,Violent,Medium,2022-12-12,
P202200831,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-04-04,2022-09-18
P202200832,2022.0,12,FAC012,Male-only,Male,Black,,Minimum,2022-02-27,
P202200833,2022.0,12,FAC012,Male-only,Male,Hispanic,,Minimum,2022-08-12,2023-04-06
P202200834,2022.0,12,FAC012,Male-only,Male,,PublicOrder,Minimum,2022-01-04,
P202200835,,12,FAC012,Male-only,Male,White,Violent,Medium,2022-03-17,
P202200836,,12,FAC012,Male-only,Male,,Violent,Medium,2022-05-03,
P202200837,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-09-16,2024-11-21
P202200838,2022.0,12,FAC012,Male-only,Male,White,,,2022-11-13,
P202200839,,12,FAC012,Male-only,Male,Hispanic,,Minimum,2022-04-16,
P202200840,2022.0,12,FAC012,Male-only,Male,Black,,Minimum,2022-05-25,
P202200841,2022.0,12,FAC012,,Male,Black,Property,Medium,2022-02-17,
P202200842,2022.0,12,FAC012,Male-only,Male,Black,Drug,Medium,2022-04-28,
P202200843,,12,FAC012,Male-only,Male,,Violent,Medium,2022-04-26,2024-03-03
P202200844,2022.0,12,FAC012,Male-only,Male,Asian,Other,Minimum,2022-07-15,2023-09-30
P202200845,2022.0,12,,Male-only,Male,Black,Property,Medium,2022-01-24,2024-12-15
P202200846,2022.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,2022-05-21,2022-11-15
P202200847,2022.0,12,FAC012,Male-only,,Hispanic,PublicOrder,Minimum,2022-12-09,2025-06-13
P202200848,2022.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,,
P202200849,2022.0,12,FAC012,Male-only,Male,,Drug,Minimum,,
P202200850,2022.0,12,FAC012,Male-only,Male,Black,,,2022-10-31,2024-12-25
P202200851,2022.0,12,FAC012,Male-only,Male,White,,Maximum,2022-11-08,2023-09-02
P202200852,2022.0,12,FAC012,Male-only,Male,Hispanic,PublicOrder,,2022-04-10,2024-06-04
P202200853,,12,FAC012,Male-only,Male,,,,2022-05-08,
P202200854,2022.0,12,FAC012,Male-only,,Hispanic,Drug,Minimum,2022-05-05,2023-07-03
P202200855,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,,
P202200856,2022.0,12,FAC012,Male-only,Male,Black,,,2022-08-28,2023-10-06
P202200857,2022.0,12,,Male-only,,,Violent,Maximum,2022-04-16,2023-03-01
P202200858,2022.0,12,FAC012,Male-only,Male,Black,,Medium,,
P202200859,2022.0,12,FAC012,Male-only,Male,White,Violent,Medium,2022-12-09,
P202200860,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-07-30,2022-12-16
P202200861,2022.0,12,FAC012,Male-only,,Hispanic,,Minimum,2022-11-29,
P202200862,2022.0,12,FAC012,Male-only,Male,,PublicOrder,Minimum,2022-05-16,
P202200863,2022.0,12,FAC012,Male-only,Male,,Drug,Minimum,2022-11-25,2024-05-19
P202200864,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-01-15,2023-05-27
P202200865,2022.0,12,FAC012,Male-only,Male,White,Property,Medium,2022-11-18,2023-10-19
P202200866,2022.0,12,FAC012,Male-only,Male,,,Medium,2022-12-14,
P202200867,,12,FAC012,Male-only,Male,Black,Drug,Minimum,2022-06-06,
P202200868,2022.0,12,FAC012,Male-only,Male,Black,Drug,,2022-08-07,2025-06-29
P202200869,,12,FAC012,Male-only,Male,Black,Property,Medium,2022-04-08,2023-09-27
P202200870,2022.0,12,FAC012,Male-only,,,Property,Medium,2022-08-25,
P202200871,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,,
P202200872,2022.0,12,,,Male,Black,Property,Medium,2022-02-16,
P202200873,,12,FAC012,Male-only,Male,White,Violent,Medium,2022-10-16,2024-11-22
P202200874,2022.0,12,FAC012,Male-only,Male,White,,Maximum,2022-10-18,2025-07-02
P202200875,2022.0,12,FAC012,Male-only,,Hispanic,PublicOrder,,2022-08-29,
P202200876,2022.0,12,FAC012,Male-only,Male,Hispanic,,Minimum,2022-02-12,
P202200877,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-12-07,2024-04-16
P202200878,2022.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,2022-12-16,
P202200879,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-07-03,
P202200880,2022.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,2022-01-24,
P202200881,2022.0,12,FAC012,Male-only,Male,White,Violent,Medium,2022-12-23,
P202200882,2022.0,12,FAC012,Male-only,Male,White,Violent,Medium,2022-09-25,2022-11-23
P202200883,2022.0,12,FAC012,,Male,,Other,Minimum,2022-03-21,
P202200884,2022.0,12,FAC012,Male-only,Male,,Drug,Minimum,2022-02-13,2022-06-26
P202200885,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,2022-03-08,2025-01-28
P202200886,2022.0,12,,Male-only,Male,Black,Drug,Medium,2022-07-18,
P202200887,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,2022-01-19,2023-02-15
P202200888,2022.0,12,,,Male,Black,Drug,Minimum,2022-05-16,
P202200889,2022.0,12,FAC012,Male-only,,White,Violent,Maximum,2022-07-25,2022-10-17
P202200890,2022.0,12,FAC012,Male-only,Male,White,Violent,Medium,2022-09-27,
P202200891,2022.0,12,FAC012,Male-only,Male,White,Violent,,2022-08-21,2024-05-28
P202200892,,12,FAC012,Male-only,Male,,,Minimum,2022-07-05,
P202200893,,12,FAC012,Male-only,Male,White,Violent,Medium,2022-12-27,2023-12-13
P202200894,,12,FAC012,Male-only,Male,,Other,Minimum,2022-07-22,2024-07-21
P202200895,2022.0,12,FAC012,Male-only,,Black,Property,Medium,2022-05-06,2024-09-22
P202200896,2022.0,12,FAC012,Male-only,,Black,Property,Medium,2022-04-18,2022-11-10
P202200897,2022.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,,
P202200898,2022.0,12,FAC012,Male-only,Male,White,Violent,Medium,2022-06-08,2022-12-15
P202200899,2022.0,12,FAC012,,Male,Hispanic,PublicOrder,Minimum,2022-05-18,
P202200900,2022.0,12,FAC012,Male-only,Male,White,,Maximum,2022-08-03,2023-07-19
P202200901,2022.0,12,FAC012,,Male,White,Violent,Maximum,2022-11-26,
P202200902,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-10-26,2023-01-27
P202200903,2022.0,12,,,Male,Black,Property,Medium,2022-01-17,2025-03-22
P202200904,2022.0,12,FAC012,,Male,Black,Drug,Minimum,2022-10-25,
P202200905,2022.0,12,,,Male,Black,Property,Medium,2022-01-02,
P202200906,2022.0,12,FAC012,,Male,Hispanic,PublicOrder,Minimum,2022-11-22,2023-03-29
P202200907,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,2022-07-18,2023-01-31
P202200908,2022.0,12,FAC012,Male-only,Male,Hispanic,,Minimum,2022-08-26,2024-08-31
P202200909,2022.0,12,FAC012,Male-only,Male,White,Violent,,2022-08-01,2022-10-05
P202200910,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-02-01,2023-03-19
P202200911,2022.0,12,FAC012,Male-only,Male,Black,Property,Medium,2022-11-15,
P202200912,2022.0,12,,Male-only,Male,Hispanic,PublicOrder,Minimum,2022-08-12,
P202200913,2022.0,12,,Male-only,Male,Black,Drug,,,2023-03-23
P202200914,2022.0,12,FAC012,Male-only,Male,White,,Maximum,2022-01-29,2024-09-12
P202200915,2022.0,12,FAC012,Male-only,Male,Native American,Other,Minimum,2022-11-05,2024-06-16
P202200916,,12,FAC012,Male-only,Male,Black,Property,Medium,2022-11-28,2025-06-21
P202200917,,12,FAC012,Male-only,Male,White,Violent,Medium,2022-03-29,
P202200918,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-07-20,
P202200919,2022.0,12,FAC012,Male-only,,White,Violent,Maximum,2022-12-11,2023-09-11
P202200920,2022.0,12,FAC012,,Male,Black,Property,Medium,2022-01-19,2023-10-02
P202200921,2022.0,12,FAC012,Male-only,Male,Black,Drug,Minimum,2022-05-05,2024-05-19
P202200922,2022.0,12,FAC012,Male-only,Male,White,Violent,,2022-03-13,2024-07-20
P202200923,,12,FAC012,Male-only,Male,White,Violent,Medium,2022-09-27,2023-11-06
P202200924,,12,FAC012,Male-only,Male,White,Property,Medium,2022-04-02,
P202200925,2022.0,12,FAC012,Male-only,Male,,Other,,2022-12-18,2024-10-09
P202200926,2022.0,12,,Male-only,Male,White,Violent,Maximum,2022-01-06,2025-01-01
P202200927,2022.0,12,FAC012,Male-only,Male,White,Violent,Maximum,2022-04-25,2025-02-09
